id,text,author,source,added_at,last_posted_at,times_posted
dd0dbc70-cbc5-4bc7-81ea-ffcf5f4e70fc,164,,daily_quotes_100.csv,2025-09-28T07:04:03.312884+00:00,,0
eb43e75c-5547-44b7-ade3-ac9fd8f808d4,165,,daily_quotes_100.csv,2025-09-28T07:04:03.312890+00:00,,0
bd1a0c2b-3128-4061-9c2b-fde64c289797,166,,daily_quotes_100.csv,2025-09-28T07:04:03.312896+00:00,,0
01365c96-6148-4320-aa33-b1e41b278a16,167,,daily_quotes_100.csv,2025-09-28T07:04:03.312902+00:00,,0
c8c0cf31-beda-45b1-b9d6-ef69c362fcba,168,,daily_quotes_100.csv,2025-09-28T07:04:03.312907+00:00,,0
e8764cf6-df21-46c0-bb5a-78da61486976,169,,daily_quotes_100.csv,2025-09-28T07:04:03.312913+00:00,,0
15de41e9-3301-42bf-8d65-6714ec1cad9c,170,,daily_quotes_100.csv,2025-09-28T07:04:03.312918+00:00,,0
14a09aae-755e-49f5-83b1-7461f12698a8,171,,daily_quotes_100.csv,2025-09-28T07:04:03.312924+00:00,,0
ccb2945b-ed42-4a96-b7f6-dd7be4328e16,172,,daily_quotes_100.csv,2025-09-28T07:04:03.312929+00:00,,0
358dcce3-b66f-4902-9cc2-7c3367175e8c,173,,daily_quotes_100.csv,2025-09-28T07:04:03.312934+00:00,,0
19197439-e286-4570-9da5-7925ad7c372c,174,,daily_quotes_100.csv,2025-09-28T07:04:03.312940+00:00,,0
5d32a8a6-29c4-4255-a241-59a0e1d1bab7,175,,daily_quotes_100.csv,2025-09-28T07:04:03.312945+00:00,,0
045a9e91-f81e-4999-8703-ca72ee507559,176,,daily_quotes_100.csv,2025-09-28T07:04:03.312951+00:00,,0
90a18413-847f-4b35-8f29-87ca99fe2591,177,,daily_quotes_100.csv,2025-09-28T07:04:03.312956+00:00,,0
9bb47b0d-19c3-413c-9827-5f8ff6f931dd,178,,daily_quotes_100.csv,2025-09-28T07:04:03.312962+00:00,,0
0fd2f2bd-02a0-4f81-8414-da70285fce06,179,,daily_quotes_100.csv,2025-09-28T07:04:03.312967+00:00,,0
725e92fe-f260-4a4b-abcc-cb89bbbb53a7,180,,daily_quotes_100.csv,2025-09-28T07:04:03.312972+00:00,,0
4e5eeb24-d9f3-4f87-bf58-fa6610576a78,181,,daily_quotes_100.csv,2025-09-28T07:04:03.312978+00:00,,0
552f7ef7-79fa-41c1-8460-d630ecdd3154,182,,daily_quotes_100.csv,2025-09-28T07:04:03.312983+00:00,,0
e314f0e2-83e2-434e-adb4-b77c5df6542d,183,,daily_quotes_100.csv,2025-09-28T07:04:03.312988+00:00,,0
bf15b1cd-1e9c-4157-98d8-a22b2beefc5a,184,,daily_quotes_100.csv,2025-09-28T07:04:03.312993+00:00,2025-09-28T21:54:51.654233+00:00,1
b3382d92-a53d-4788-aeb8-52e65c3fe067,185,,daily_quotes_100.csv,2025-09-28T07:04:03.312999+00:00,,0
6ea27c43-c9bb-4257-a6a2-26c146e809b8,186,,daily_quotes_100.csv,2025-09-28T07:04:03.313005+00:00,,0
f80685fa-b8cf-4e27-bced-3f60efe22797,187,,daily_quotes_100.csv,2025-09-28T07:04:03.313010+00:00,,0
9bfc6919-b8aa-420d-b89e-2a821e6eb943,188,,daily_quotes_100.csv,2025-09-28T07:04:03.313016+00:00,,0
8c456424-ebf7-4d17-8f41-587557c5f9ac,189,,daily_quotes_100.csv,2025-09-28T07:04:03.313021+00:00,,0
b74ac623-b29f-4df8-803a-ba512328342c,190,,daily_quotes_100.csv,2025-09-28T07:04:03.313026+00:00,,0
53eec33a-bda8-4deb-a0b7-68809b062ace,191,,daily_quotes_100.csv,2025-09-28T07:04:03.313032+00:00,,0
7f403550-259c-4fa5-b8bd-52504c3edc3f,192,,daily_quotes_100.csv,2025-09-28T07:04:03.313037+00:00,,0
0446d4d9-cf78-467b-be47-97adf95253ea,193,,daily_quotes_100.csv,2025-09-28T07:04:03.313044+00:00,,0
01c8ca94-00c7-46f1-b4c7-ba7dcb36558b,194,,daily_quotes_100.csv,2025-09-28T07:04:03.313050+00:00,,0
0a8bb8b3-29b8-4f9c-99eb-59433352953c,195,,daily_quotes_100.csv,2025-09-28T07:04:03.313055+00:00,,0
c0a8b689-0ce7-4b68-9738-6748f87df771,196,,daily_quotes_100.csv,2025-09-28T07:04:03.313060+00:00,,0
f9006676-b3ed-42cd-a41a-694934048efd,197,,daily_quotes_100.csv,2025-09-28T07:04:03.313065+00:00,,0
dd430a3c-3907-41cb-954b-14ae2482d0f2,198,,daily_quotes_100.csv,2025-09-28T07:04:03.313071+00:00,,0
3dd57b0c-3437-4c74-b417-754bc1205b9b,199,,daily_quotes_100.csv,2025-09-28T07:04:03.313076+00:00,,0
c167054f-cfbf-4e29-853e-d0dbeeb68f36,200,,daily_quotes_100.csv,2025-09-28T07:04:03.313081+00:00,,0
5b7efb83-b37d-41b7-9532-cdcbaf65e7c7,"You have power over your mind, not outside events. Realize this, and you will find strength.",Marcus Aurelius,github,2025-09-28T07:04:51.550806+00:00,,0
88a24dd6-b434-41f0-a00f-7dcb9020f8d5,The happiness of your life depends upon the quality of your thoughts.,Marcus Aurelius,github,2025-09-28T07:04:51.550850+00:00,,0
215a6de7-e924-49fb-9f8d-1bf848ac22d6,"If it is not right, do not do it; if it is not true, do not say it.",Marcus Aurelius,github,2025-09-28T07:04:51.550870+00:00,,0
e015a37a-d771-49b8-8420-dc546c747e17,"When you arise in the morning, think of what a precious privilege it is to be alive—to breathe, to think, to enjoy, to love.",Marcus Aurelius,github,2025-09-28T07:04:51.550893+00:00,,0
33218325-e4dd-4a15-b44a-f63e00777257,The best revenge is to be unlike him who performed the injury.,Marcus Aurelius,github,2025-09-28T07:04:51.550905+00:00,,0
070d06d0-edc7-4625-9c56-3478a3048302,Waste no more time arguing what a good person should be. Be one.,Marcus Aurelius,github,2025-09-28T07:04:51.550917+00:00,,0
7c6bdb74-ae50-4ad3-b2f1-e8fee9768c8f,Look well into thyself; there is a source of strength which will always spring up if thou wilt always look.,Marcus Aurelius,github,2025-09-28T07:04:51.550929+00:00,,0
a3bf5b5f-8a3f-46d5-b8a8-3aa71f917777,"Because a thing seems difficult for you, do not think it impossible for anyone to accomplish.",Marcus Aurelius,github,2025-09-28T07:04:51.550945+00:00,,0
ef7dc0e7-25da-4613-ad4c-4eb2da8660ae,The soul becomes dyed with the color of its thoughts.,Marcus Aurelius,github,2025-09-28T07:04:51.550956+00:00,2025-09-30T13:57:32.729915+00:00,1
d5462d3f-ca26-4d33-b8e0-b6486f4f8bce,Nowhere can you find a quieter or more untroubled retreat than in your own soul.,Marcus Aurelius,github,2025-09-28T07:04:51.550966+00:00,,0
2ff52694-6e55-4594-96b6-2bfc0b13483f,"Men are disturbed not by things, but by the views which they take of things.",Epictetus,github,2025-09-28T07:04:51.550976+00:00,,0
8360308b-39a4-45d0-b832-74414ffde2cb,No person is free who is not master of themselves.,Epictetus,github,2025-09-28T07:04:51.550984+00:00,,0
4ae32f8d-3be6-454e-ab35-c24f3d79fc06,First say to yourself what you would be; and then do what you have to do.,Epictetus,github,2025-09-28T07:04:51.550997+00:00,,0
99dca21f-f7e1-44a5-b07a-93d961eb8d38,"If you want to improve, be content to be thought foolish and stupid.",Epictetus,github,2025-09-28T07:04:51.551018+00:00,,0
6bfcc4b0-34b0-451c-9253-8ece9df13533,Don't explain your philosophy. Embody it.,Epictetus,github,2025-09-28T07:04:51.551046+00:00,,0
c8db9b43-dcfc-4fdd-938c-b643724f4749,It is difficulties that show what people are.,Epictetus,github,2025-09-28T07:04:51.551064+00:00,,0
a8621f0d-aaa2-4818-adcd-26bc41f898f8,Freedom is the right to live as we wish; nothing else.,Epictetus,github,2025-09-28T07:04:51.551073+00:00,,0
f21a1411-5f0c-449d-aa62-0ab6db429c20,There is only one way to happiness and that is to cease worrying about things which are beyond the power of our will.,Epictetus,github,2025-09-28T07:04:51.551084+00:00,,0
58c6414d-1b47-461a-b67b-b966de6327a6,"If a person gave your body to any stranger they met on their way, you would certainly be angry; and do you feel no shame in handing over your own mind to be puzzled and confounded by anyone who happens to verbally attack you?",Epictetus,github,2025-09-28T07:04:51.551100+00:00,,0
c1cfdf10-86cb-4ac2-9508-6d294a2e61b8,It is impossible for a person to begin to learn what they think they already know.,Epictetus,github,2025-09-28T07:04:51.551110+00:00,,0
c411b239-eb3d-4ab9-8b18-ae5effa5879c,Luck is what happens when preparation meets opportunity.,Seneca,github,2025-09-28T07:04:51.551118+00:00,,0
ab91e430-67a8-4a14-a8cf-28809497e355,We suffer more often in imagination than in reality.,Seneca,github,2025-09-28T07:04:51.551126+00:00,,0
7839b363-7bd1-4c51-a2ea-03b6136b9fdf,"It is not that we have a short time to live, but that we waste much of it.",Seneca,github,2025-09-28T07:04:51.551138+00:00,,0
1a6aedd7-c8ac-45c9-bd0f-1c9cc533fe77,"Difficulties strengthen the mind, as labor does the body.",Seneca,github,2025-09-28T07:04:51.551146+00:00,,0
7d0a2e29-b166-48c6-b456-b9efded664fa,"While we are postponing, life speeds by.",Seneca,github,2025-09-28T07:04:51.551154+00:00,,0
dcba488f-e292-46ed-9417-8130635d5d94,Associate with those who will make you better.,Seneca,github,2025-09-28T07:04:51.551162+00:00,,0
7836c8cf-19e2-4f9d-a25e-4377db720e7d,Throw me to the wolves and I will return leading the pack.,Seneca,github,2025-09-28T07:04:51.551170+00:00,2025-09-30T19:45:22.701723+00:00,1
b3db0407-ad39-4825-a1bc-f6b62a1adb12,"Begin at once to live, and count each separate day as a separate life.",Seneca,github,2025-09-28T07:04:51.551179+00:00,,0
1a7164ba-16df-48af-a37b-9255681086c1,He who is brave is free.,Seneca,github,2025-09-28T07:04:51.551187+00:00,,0
a58e1cc5-2ffb-4693-b4d9-744d310fc686,"True happiness is to enjoy the present, without anxious dependence upon the future.",Seneca,github,2025-09-28T07:04:51.551196+00:00,,0
1aa709ae-e644-4fc1-bd8d-00fe9b14925d,The journey of a thousand miles begins with a single step.,Lao Tzu,github,2025-09-28T07:04:51.551204+00:00,,0
15376f49-a25a-4727-b607-5e97f37d9a25,He who conquers others is strong; he who conquers himself is mighty.,Lao Tzu,github,2025-09-28T07:04:51.551213+00:00,,0
e5a134c0-7300-4c44-bfb9-9bad16ca00d7,"Nature does not hurry, yet everything is accomplished.",Lao Tzu,github,2025-09-28T07:04:51.551220+00:00,,0
a85d1053-ceb4-4d28-a06f-a28deae32102,Silence is a source of great strength.,Lao Tzu,github,2025-09-28T07:04:51.551230+00:00,,0
037249fa-09e0-42f1-8dd9-f6fd9593d50d,Knowing others is intelligence; knowing yourself is true wisdom.,Lao Tzu,github,2025-09-28T07:04:51.551239+00:00,,0
67e6e4dc-c8c6-4ee4-92a7-82b21a2b44fd,"When I let go of what I am, I become what I might be.",Lao Tzu,github,2025-09-28T07:04:51.551248+00:00,,0
2d8dacb5-dcb2-47c4-bdb9-9ced965f5ec0,"To the mind that is still, the whole universe surrenders.",Lao Tzu,github,2025-09-28T07:04:51.551258+00:00,,0
9b8f447b-a3d9-4b9b-8361-caea97d2f6f6,A good traveler has no fixed plans and is not intent on arriving.,Lao Tzu,github,2025-09-28T07:04:51.551267+00:00,,0
15ecb9b8-5d6b-413c-932a-1b69d28c9552,"I have just three things to teach: simplicity, patience, compassion.",Lao Tzu,github,2025-09-28T07:04:51.551275+00:00,,0
